"listing_id","total sum"
17433075,1.19902E+7
1421671,1.19902E+7
15792140,1.19902E+7
3895335,1.19902E+7
17191322,1.19902E+7
20555113,1.19902E+7
24023542,1.19902E+7
20173537,1.19902E+7
2436213,1.19902E+7
18349074,1.19902E+7
1404326,1.19902E+7
1336998,1.19902E+7
21448156,1.19902E+7
6091945,1.19902E+7
23789066,1.19902E+7
1932019,1.19902E+7
5376278,1.19902E+7
21925310,1.19902E+7
83257,1.19902E+7
15675892,1.19902E+7
21786546,1.19902E+7
19529795,1.19902E+7
21377098,1.19902E+7
10835440,1.19902E+7
23314308,1.19902E+7
998701,1.19902E+7
11241783,1.19902E+7
21895031,1.19902E+7
23313532,1.19902E+7
12550728,1.19902E+7
19363609,1.19902E+7
14982368,1.19902E+7
19954872,1.19902E+7
19927986,1.19902E+7
22512581,1.19902E+7
5309235,1.19902E+7
8277718,1.19902E+7
2935400,1.21235E+7
6437010,1.21235E+7
20990167,1.21235E+7
4956493,1.21235E+7
27441726,1.21235E+7
209514,1.22567E+7
15267186,1.22567E+7
23665283,1.22567E+7
17499253,1.22567E+7
5086367,1.22567E+7
22551762,1.22567E+7
7369364,1.22567E+7
14426130,1.22567E+7
7329639,1.22567E+7
20522264,1.22567E+7
24444352,1.22567E+7
1038324,1.23899E+7
18705363,1.23899E+7
580106,1.23899E+7
7012313,1.23899E+7
26566675,1.23899E+7
909063,1.23899E+7
13127954,1.23899E+7
21966303,1.23899E+7
42454,1.23899E+7
2314849,1.23899E+7
17826404,1.23899E+7
1865406,1.25232E+7
25167424,1.25232E+7
17483293,1.25232E+7
7073115,1.25232E+7
16177192,1.25232E+7
15860884,1.25232E+7
10599384,1.26564E+7
7290262,1.26564E+7
24806250,1.26564E+7
7247746,1.26564E+7
10943648,1.26564E+7
6080799,1.26564E+7
7226841,1.26564E+7
14950542,1.26564E+7
26918300,1.26564E+7
24412150,1.26564E+7
364397,1.26564E+7
1959880,1.26564E+7
12295920,1.26564E+7
21280089,1.26564E+7
19593427,1.26564E+7
14548497,1.26564E+7
276072,1.26564E+7
19478755,1.26564E+7
10923835,1.26564E+7
20494161,1.26564E+7
598579,1.26564E+7
24412267,1.26564E+7
567239,1.26564E+7
4526608,1.26564E+7
6600081,1.26564E+7
8568826,1.26564E+7
4311670,1.26564E+7
24065926,1.26564E+7
24013866,1.26564E+7
1598886,1.26564E+7
17518933,1.26564E+7
2164917,1.26564E+7
24499851,1.26564E+7
4275896,1.26564E+7
20739989,1.26564E+7
4841027,1.26564E+7
8482762,1.26564E+7
2105840,1.26564E+7
13884730,1.26564E+7
14180539,1.26564E+7
25976748,1.26564E+7
20426651,1.26564E+7
9525734,1.26564E+7
8276309,1.26564E+7
9495318,1.26564E+7
9494726,1.26564E+7
22051081,1.26564E+7
632303,1.26564E+7
21681278,1.26564E+7
21812815,1.26564E+7
21632686,1.26564E+7
21207380,1.26564E+7
6662128,1.26564E+7
17717979,1.26564E+7
225933,1.26564E+7
2483759,1.26564E+7
21489166,1.26564E+7
24453255,1.26564E+7
23360979,1.26564E+7
22016476,1.26564E+7
3716504,1.26564E+7
11437331,1.26564E+7
9330487,1.26564E+7
18685676,1.26564E+7
22193996,1.26564E+7
1317908,1.26564E+7
21530578,1.26564E+7
3053443,1.26564E+7
7933558,1.26564E+7
269371,1.26564E+7
5944921,1.26564E+7
23611,1.26564E+7
12866962,1.26564E+7
7939511,1.26564E+7
274334,1.26564E+7
14990478,1.26564E+7
4430996,1.26564E+7
7952959,1.26564E+7
593253,1.26564E+7
4417901,1.26564E+7
26034932,1.26564E+7
21111066,1.26564E+7
22814781,1.26564E+7
20424404,1.27896E+7
5978964,1.27896E+7
3433930,1.27896E+7
19704114,1.27896E+7
17652643,1.27896E+7
13280672,1.27896E+7
2169208,1.29228E+7
20966756,1.29228E+7
15256248,1.29228E+7
3225725,1.29228E+7
5184693,1.29228E+7
23184048,1.29228E+7
12310120,1.29228E+7
6245649,1.29228E+7
16480847,1.29228E+7
212783,1.3056E+7
23993894,1.3056E+7
18012201,1.3056E+7
10418322,1.3056E+7
18602265,1.3056E+7
14205598,1.3056E+7
16913294,1.3056E+7
4936367,1.3056E+7
23147806,1.3056E+7
21279515,1.3056E+7
21066691,1.3056E+7
18012893,1.3056E+7
1110346,1.3056E+7
8356380,1.3056E+7
15706514,1.3056E+7
1001759,1.31893E+7
2677288,1.31893E+7
2738331,1.31893E+7
2756856,1.31893E+7
18705743,1.31893E+7
15216713,1.31893E+7
2939849,1.31893E+7
12008385,1.31893E+7
238190,1.31893E+7
52713,1.31893E+7
300589,1.31893E+7
232060,1.31893E+7
3029597,1.31893E+7
19180222,1.31893E+7
12930338,1.31893E+7
11446614,1.31893E+7
334339,1.31893E+7
18690689,1.31893E+7
338849,1.31893E+7
23753462,1.31893E+7
23326161,1.31893E+7
23768955,1.31893E+7
2465543,1.31893E+7
19329448,1.31893E+7
16331804,1.31893E+7
10990428,1.31893E+7
3293492,1.31893E+7
10883329,1.31893E+7
420160,1.31893E+7
19509211,1.31893E+7
10729757,1.31893E+7
2374370,1.31893E+7
18427402,1.31893E+7
1393654,1.31893E+7
10567595,1.31893E+7
3549398,1.31893E+7
10454632,1.31893E+7
1206261,1.31893E+7
10427768,1.31893E+7
10379560,1.31893E+7
26328350,1.31893E+7
3759246,1.31893E+7
20157395,1.31893E+7
1203526,1.31893E+7
3870174,1.31893E+7
1182465,1.31893E+7
20257125,1.31893E+7
2198399,1.31893E+7
20286716,1.31893E+7
9497588,1.31893E+7
2188919,1.31893E+7
4110344,1.31893E+7
13769493,1.31893E+7
9150171,1.31893E+7
9051149,1.31893E+7
20558470,1.31893E+7
585225,1.31893E+7
27161084,1.31893E+7
20761833,1.31893E+7
14029901,1.31893E+7
625655,1.31893E+7
8351923,1.31893E+7
4631873,1.31893E+7
22704895,1.31893E+7
4668872,1.31893E+7
4720512,1.31893E+7
14220594,1.31893E+7
8030646,1.31893E+7
21122475,1.31893E+7
21123508,1.31893E+7
22546291,1.31893E+7
968046,1.31893E+7
5272750,1.31893E+7
24164283,1.31893E+7
950094,1.31893E+7
1615088,1.31893E+7
5318758,1.31893E+7
5319588,1.31893E+7
21264703,1.31893E+7
21311875,1.31893E+7
25782797,1.31893E+7
7351575,1.31893E+7
7302136,1.31893E+7
14714307,1.31893E+7
57676,1.31893E+7
7054235,1.31893E+7
21836147,1.31893E+7
16255081,1.31893E+7
6940354,1.31893E+7
21790140,1.31893E+7
21790309,1.31893E+7
6344096,1.31893E+7
21866860,1.31893E+7
21997273,1.33225E+7
17931634,1.33225E+7
21817055,1.33225E+7
15832358,1.33225E+7
8055632,1.33225E+7
14914275,1.33225E+7
9926871,1.33225E+7
1183521,1.33225E+7
8048653,1.33225E+7
23173614,1.33225E+7
499096,1.33225E+7
24469395,1.33225E+7
25907508,1.33225E+7
15010218,1.33225E+7
14311906,1.33225E+7
24651682,1.33225E+7
12588515,1.33225E+7
5005798,1.33225E+7
5025420,1.33225E+7
23191598,1.33225E+7
27462589,1.33225E+7
2277754,1.33225E+7
21126147,1.33225E+7
5076251,1.33225E+7
10207235,1.33225E+7
26295499,1.33225E+7
21161595,1.33225E+7
7922690,1.33225E+7
7915270,1.33225E+7
7903768,1.33225E+7
23609645,1.33225E+7
62519,1.33225E+7
3665991,1.33225E+7
10385321,1.33225E+7
22548614,1.33225E+7
24163232,1.33225E+7
25294958,1.33225E+7
17610163,1.33225E+7
24849879,1.33225E+7
16079346,1.33225E+7
10477793,1.33225E+7
14375372,1.33225E+7
1940496,1.33225E+7
21233544,1.33225E+7
18853563,1.33225E+7
24180956,1.33225E+7
19924936,1.33225E+7
12172311,1.33225E+7
23874986,1.33225E+7
27462390,1.33225E+7
21694775,1.33225E+7
3469254,1.33225E+7
22410401,1.33225E+7
3442439,1.33225E+7
21281846,1.33225E+7
21291124,1.33225E+7
21291714,1.33225E+7
18871091,1.33225E+7
438940,1.33225E+7
14520477,1.33225E+7
22388131,1.33225E+7
19597812,1.33225E+7
18463479,1.33225E+7
21634930,1.33225E+7
19566884,1.33225E+7
21382398,1.33225E+7
14591043,1.33225E+7
3325741,1.33225E+7
17723975,1.33225E+7
24245254,1.33225E+7
10929061,1.33225E+7
17254515,1.33225E+7
24376665,1.33225E+7
10974118,1.33225E+7
10981310,1.33225E+7
13126240,1.33225E+7
22309220,1.33225E+7
11100926,1.33225E+7
18596420,1.33225E+7
11241809,1.33225E+7
23326164,1.33225E+7
2770268,1.33225E+7
22282434,1.33225E+7
19292950,1.33225E+7
18615202,1.33225E+7
17479999,1.33225E+7
17301015,1.33225E+7
11437138,1.33225E+7
23431731,1.33225E+7
256176,1.33225E+7
21745759,1.33225E+7
1493659,1.33225E+7
23680952,1.33225E+7
21745893,1.33225E+7
39418,1.33225E+7
11620002,1.33225E+7
12835527,1.33225E+7
21766847,1.33225E+7
11998353,1.33225E+7
2944843,1.33225E+7
15708231,1.33225E+7
18804992,1.33225E+7
13988824,1.33225E+7
69685,1.33225E+7
20583020,1.33225E+7
20543892,1.33225E+7
4476390,1.33225E+7
20654216,1.33225E+7
26084343,1.33225E+7
24489443,1.33225E+7
9110032,1.33225E+7
9119210,1.33225E+7
4533440,1.33225E+7
8559388,1.33225E+7
59831,1.33225E+7
15822076,1.33225E+7
22768632,1.33225E+7
4259418,1.33225E+7
1094207,1.33225E+7
4257302,1.33225E+7
8382187,1.33225E+7
20814139,1.33225E+7
16406118,1.33225E+7
8342838,1.33225E+7
27492222,1.33225E+7
17421876,1.33225E+7
13806046,1.33225E+7
15774694,1.33225E+7
20424542,1.33225E+7
66119,1.33225E+7
25138251,1.33225E+7
22998690,1.33225E+7
9416254,1.33225E+7
4718629,1.33225E+7
4122671,1.33225E+7
6090770,1.33225E+7
16986927,1.33225E+7
530857,1.33225E+7
8153807,1.33225E+7
2058119,1.33225E+7
1428553,1.33225E+7
22653273,1.33225E+7
20269328,1.33225E+7
13712441,1.33225E+7
4855194,1.33225E+7
20267540,1.33225E+7
24427167,1.33225E+7
644948,1.33225E+7
18893442,1.33225E+7
13970165,1.34557E+7
14464362,1.34557E+7
25842694,1.34557E+7
12041358,1.34557E+7
2188976,1.34557E+7
22229654,1.3589E+7
17576074,1.3589E+7
137546,1.3589E+7
1989997,1.3589E+7
24274131,1.3589E+7
381217,1.3589E+7
20863872,1.3589E+7
8597021,1.37222E+7
17592480,1.37222E+7
2263794,1.37222E+7
18444225,1.37222E+7
8889145,1.37222E+7
6730473,1.38554E+7
1229606,1.38554E+7
833149,1.38554E+7
8275596,1.38554E+7
24654933,1.38554E+7
20488889,1.38554E+7
4251101,1.38554E+7
24626225,1.38554E+7
2302408,1.39886E+7
2182851,1.39886E+7
6727254,1.39886E+7
4462326,1.39886E+7
12026845,1.39886E+7
537133,1.39886E+7
18123274,1.39886E+7
23907104,1.39886E+7
14773204,1.39886E+7
9471416,1.39886E+7
10835637,1.39886E+7
8187662,1.39886E+7
9242011,1.39886E+7
7222704,1.39886E+7
21248363,1.39886E+7
21558062,1.39886E+7
24995207,1.39886E+7
26100586,1.39886E+7
4896087,1.39886E+7
24162308,1.39886E+7
22468877,1.39886E+7
15662354,1.39886E+7
3311711,1.39886E+7
2502368,1.39886E+7
10000523,1.39886E+7
17775235,1.39886E+7
589676,1.39886E+7
384689,1.39886E+7
3093543,1.39886E+7
23545971,1.39886E+7
467839,1.39886E+7
12725886,1.39886E+7
14488234,1.39886E+7
19680922,1.39886E+7
2178509,1.39886E+7
22609372,1.39886E+7
12115392,1.39886E+7
2557977,1.39886E+7
10315192,1.41218E+7
26008354,1.41218E+7
15412358,1.42551E+7
16944002,1.42551E+7
16933274,1.42551E+7
39174,1.42551E+7
18196760,1.42551E+7
18231,1.42551E+7
24183155,1.42551E+7
18226027,1.42551E+7
10071349,1.42551E+7
10071808,1.42551E+7
3830083,1.43883E+7
5749839,1.43883E+7
16962800,1.43883E+7
22793002,1.43883E+7
70139,1.43883E+7
17316443,1.43883E+7
2686530,1.43883E+7
12110830,1.43883E+7
4319230,1.43883E+7
19175066,1.45215E+7
7698019,1.45215E+7
1769688,1.45215E+7
19808052,1.45215E+7
10926639,1.45215E+7
59381,1.45215E+7
25636660,1.45215E+7
14142409,1.45215E+7
11242172,1.45215E+7
7930461,1.45215E+7
16839867,1.45215E+7
2802418,1.45215E+7
21187646,1.45215E+7
24021724,1.45215E+7
9346930,1.45215E+7
5804060,1.45215E+7
6373849,1.45215E+7
664307,1.45215E+7
4632133,1.45215E+7
23550791,1.45215E+7
9150423,1.45215E+7
6628985,1.45215E+7
438967,1.45215E+7
5970639,1.45215E+7
1135287,1.45215E+7
13637547,1.45215E+7
15132100,1.45215E+7
16228848,1.45215E+7
71645,1.45215E+7
4022209,1.45215E+7
20652741,1.45215E+7
22737945,1.45215E+7
8474452,1.45215E+7
859336,1.45215E+7
16086843,1.45215E+7
22886882,1.46548E+7
1844877,1.46548E+7
1606292,1.46548E+7
1979461,1.46548E+7
1984709,1.46548E+7
2072133,1.46548E+7
1417398,1.46548E+7
2223743,1.46548E+7
1557931,1.46548E+7
1547477,1.46548E+7
2299196,1.46548E+7
2701658,1.46548E+7
2933105,1.46548E+7
2956406,1.46548E+7
3344631,1.46548E+7
16275781,1.46548E+7
25463,1.46548E+7
23222043,1.46548E+7
23209264,1.46548E+7
22986320,1.46548E+7
22886185,1.46548E+7
4461197,1.46548E+7
22800066,1.46548E+7
4554977,1.46548E+7
4718531,1.46548E+7
16846851,1.46548E+7
25927,1.46548E+7
22433866,1.46548E+7
22403752,1.46548E+7
5666413,1.46548E+7
5666454,1.46548E+7
22171639,1.46548E+7
6214853,1.46548E+7
21763555,1.46548E+7
6662231,1.46548E+7
6688004,1.46548E+7
6716133,1.46548E+7
808919,1.46548E+7
6764986,1.46548E+7
21596397,1.46548E+7
6911587,1.46548E+7
21428690,1.46548E+7
7240598,1.46548E+7
7514742,1.46548E+7
7548762,1.46548E+7
676228,1.46548E+7
25863029,1.46548E+7
21122731,1.46548E+7
21079469,1.46548E+7
25915813,1.46548E+7
20997356,1.46548E+7
20979534,1.46548E+7
8184928,1.46548E+7
17010389,1.46548E+7
621292,1.46548E+7
18904,1.46548E+7
8484211,1.46548E+7
8489712,1.46548E+7
8554141,1.46548E+7
8685652,1.46548E+7
8685716,1.46548E+7
576473,1.46548E+7
9149812,1.46548E+7
9150693,1.46548E+7
9231212,1.46548E+7
9735841,1.46548E+7
15408863,1.46548E+7
10071932,1.46548E+7
17192720,1.46548E+7
10273567,1.46548E+7
10454172,1.46548E+7
10474512,1.46548E+7
450992,1.46548E+7
10698325,1.46548E+7
19626323,1.46548E+7
15330348,1.46548E+7
19331975,1.46548E+7
11775422,1.46548E+7
12111841,1.46548E+7
277339,1.46548E+7
18873472,1.46548E+7
12511225,1.46548E+7
12948686,1.46548E+7
217106,1.46548E+7
15177458,1.46548E+7
175090,1.46548E+7
130805,1.46548E+7
17893425,1.46548E+7
17809833,1.46548E+7
14671675,1.46548E+7
14804950,1.46548E+7
14938407,1.46548E+7
21648684,1.4788E+7
1043282,1.4788E+7
1919829,1.4788E+7
14475808,1.4788E+7
884770,1.4788E+7
1246891,1.4788E+7
14709523,1.49212E+7
24655754,1.49212E+7
2495883,1.49212E+7
18916321,1.49212E+7
16137002,1.49212E+7
6728537,1.50544E+7
27187399,1.50544E+7
25805459,1.50544E+7
17222602,1.50544E+7
417681,1.51876E+7
16570444,1.51876E+7
15649595,1.51876E+7
6529234,1.51876E+7
23147212,1.51876E+7
22016717,1.51876E+7
16257289,1.51876E+7
11442567,1.51876E+7
259919,1.51876E+7
13204198,1.51876E+7
22815676,1.51876E+7
148769,1.53209E+7
11795676,1.53209E+7
17420087,1.53209E+7
17588923,1.53209E+7
54634,1.53209E+7
18705911,1.53209E+7
4360006,1.53209E+7
20722412,1.53209E+7
22575652,1.53209E+7
1005642,1.53209E+7
971116,1.53209E+7
971069,1.53209E+7
11606260,1.53209E+7
7788844,1.53209E+7
12382688,1.53209E+7
3415171,1.53209E+7
934012,1.53209E+7
7275084,1.53209E+7
352165,1.53209E+7
11571063,1.53209E+7
23914311,1.53209E+7
491874,1.53209E+7
10767861,1.53209E+7
1967457,1.53209E+7
225205,1.53209E+7
7581918,1.53209E+7
21425660,1.53209E+7
15313698,1.53209E+7
87640,1.53209E+7
82919,1.53209E+7
26424013,1.53209E+7
15720967,1.53209E+7
13559950,1.53209E+7
26105960,1.53209E+7
9438353,1.53209E+7
1072791,1.53209E+7
4215907,1.53209E+7
13685131,1.53209E+7
1126710,1.53209E+7
2771688,1.53209E+7
20321592,1.53209E+7
22214202,1.53209E+7
6337298,1.53209E+7
12562572,1.53209E+7
3319159,1.53209E+7
15236335,1.53209E+7
22652071,1.53209E+7
8090484,1.53209E+7
6430646,1.53209E+7
16553684,1.53209E+7
22619139,1.53209E+7
1827653,1.53209E+7
8487735,1.53209E+7
15903424,1.53209E+7
15675279,1.53209E+7
21398361,1.53209E+7
15999931,1.53209E+7
16452355,1.53209E+7
746079,1.53209E+7
27266135,1.53209E+7
1750093,1.53209E+7
10367010,1.53209E+7
17408466,1.54541E+7
6715383,1.54541E+7
12987274,1.54541E+7
4525604,1.54541E+7
17863225,1.54541E+7
45299,1.54541E+7
23504233,1.54541E+7
176092,1.55873E+7
23806053,1.55873E+7
10517693,1.55873E+7
4392441,1.55873E+7
3718865,1.55873E+7
26555158,1.55873E+7
14314506,1.55873E+7
1031899,1.55873E+7
15311500,1.55873E+7
19893709,1.55873E+7
13652971,1.55873E+7
18063530,1.57206E+7
13654824,1.57206E+7
25841769,1.57206E+7
23054267,1.57206E+7
5217164,1.57206E+7
22232165,1.57206E+7
17642091,1.57206E+7
13845578,1.57206E+7
931313,1.57206E+7
15270469,1.57206E+7
12069391,1.57206E+7
21203146,1.57206E+7
284117,1.57206E+7
12361563,1.57206E+7
6793767,1.57206E+7
8886022,1.58538E+7
9394595,1.58538E+7
5918432,1.58538E+7
15069107,1.58538E+7
4135201,1.58538E+7
14534438,1.58538E+7
14551959,1.58538E+7
20209678,1.58538E+7
15734872,1.58538E+7
3534282,1.58538E+7
38607,1.58538E+7
4550843,1.58538E+7
15379124,1.58538E+7
1525886,1.58538E+7
1333047,1.58538E+7
7227859,1.58538E+7
1337098,1.58538E+7
18107901,1.58538E+7
1438286,1.58538E+7
8487955,1.58538E+7
3290739,1.58538E+7
51557,1.58538E+7
15633213,1.58538E+7
2042095,1.58538E+7
734801,1.58538E+7
23044309,1.58538E+7
14126923,1.58538E+7
22986782,1.58538E+7
20994570,1.58538E+7
21082676,1.58538E+7
20696918,1.58538E+7
16706877,1.58538E+7
5730174,1.58538E+7
4093807,1.58538E+7
16179580,1.5987E+7
18021096,1.5987E+7
3946571,1.5987E+7
47682,1.5987E+7
2104437,1.5987E+7
3434710,1.5987E+7
26921699,1.5987E+7
7914711,1.5987E+7
794626,1.5987E+7
7162627,1.5987E+7
43732,1.5987E+7
20217846,1.5987E+7
571115,1.5987E+7
12590446,1.5987E+7
20234018,1.5987E+7
5031660,1.5987E+7
19086077,1.5987E+7
10686929,1.5987E+7
23340714,1.5987E+7
15070065,1.5987E+7
19275342,1.5987E+7
11398231,1.5987E+7
10406646,1.5987E+7
16089156,1.5987E+7
21735502,1.5987E+7
17289486,1.5987E+7
11242044,1.5987E+7
8848449,1.5987E+7
708731,1.5987E+7
20019023,1.5987E+7
8793569,1.5987E+7
1920033,1.5987E+7
16570521,1.5987E+7
18672833,1.5987E+7
23922573,1.5987E+7
14388391,1.5987E+7
108535,1.5987E+7
20070540,1.5987E+7
226594,1.5987E+7
26035565,1.5987E+7
26450875,1.5987E+7
1954525,1.5987E+7
110825,1.5987E+7
4418649,1.5987E+7
25354581,1.5987E+7
1985338,1.5987E+7
3743219,1.5987E+7
18567266,1.5987E+7
13516275,1.5987E+7
25317523,1.5987E+7
23236264,1.5987E+7
4372435,1.5987E+7
17849606,1.5987E+7
4510968,1.5987E+7
24141233,1.5987E+7
21815606,1.5987E+7
3047702,1.5987E+7
23217998,1.5987E+7
494111,1.5987E+7
25841531,1.5987E+7
6329731,1.5987E+7
2407048,1.5987E+7
10578,1.5987E+7
23185870,1.5987E+7
43778,1.5987E+7
20209570,1.5987E+7
7985260,1.5987E+7
13899875,1.5987E+7
13885609,1.5987E+7
22760692,1.5987E+7
21813189,1.5987E+7
13866653,1.5987E+7
14962746,1.5987E+7
1077444,1.5987E+7
16742943,1.5987E+7
21625713,1.5987E+7
22266801,1.5987E+7
12069617,1.5987E+7
20772190,1.5987E+7
4833101,1.5987E+7
17419803,1.5987E+7
1588695,1.5987E+7
22904891,1.5987E+7
3465396,1.5987E+7
748222,1.5987E+7
748256,1.5987E+7
9525911,1.5987E+7
1123125,1.5987E+7
4106442,1.5987E+7
22729976,1.5987E+7
1281132,1.5987E+7
1699390,1.5987E+7
16305055,1.5987E+7
21847778,1.5987E+7
20355158,1.5987E+7
6629798,1.5987E+7
16839850,1.5987E+7
3240016,1.5987E+7
8270952,1.5987E+7
20408154,1.5987E+7
8274904,1.5987E+7
7323097,1.5987E+7
19458060,1.5987E+7
26209249,1.5987E+7
212297,1.5987E+7
1249046,1.5987E+7
24288864,1.5987E+7
598271,1.61202E+7
15716145,1.61202E+7
19877901,1.61202E+7
17734527,1.61202E+7
2134100,1.61202E+7
13082310,1.61202E+7
13190103,1.61202E+7
1467857,1.61202E+7
593165,1.61202E+7
27263016,1.62534E+7
26138808,1.62534E+7
7329545,1.62534E+7
9119021,1.62534E+7
24234062,1.62534E+7
23257392,1.62534E+7
27262832,1.62534E+7
4104344,1.63867E+7
23733494,1.63867E+7
626349,1.63867E+7
24602887,1.63867E+7
741327,1.63867E+7
16380237,1.63867E+7
12004930,1.63867E+7
10523211,1.63867E+7
25419563,1.63867E+7
24423807,1.63867E+7
22844505,1.65199E+7
22626810,1.65199E+7
16868984,1.65199E+7
21502035,1.65199E+7
431862,1.65199E+7
11343122,1.65199E+7
23781534,1.65199E+7
21192418,1.65199E+7
21827349,1.65199E+7
21006095,1.65199E+7
6543813,1.65199E+7
25394703,1.66531E+7
3391368,1.66531E+7
431632,1.66531E+7
6272816,1.66531E+7
45956,1.66531E+7
6119086,1.66531E+7
6716417,1.66531E+7
27407557,1.66531E+7
15706693,1.66531E+7
7009791,1.66531E+7
7026287,1.66531E+7
7034114,1.66531E+7
15717988,1.66531E+7
5852066,1.66531E+7
867530,1.66531E+7
15662917,1.66531E+7
21785138,1.66531E+7
16560870,1.66531E+7
21735431,1.66531E+7
74451,1.66531E+7
7247351,1.66531E+7
5617847,1.66531E+7
14673134,1.66531E+7
27263361,1.66531E+7
27263066,1.66531E+7
5592675,1.66531E+7
15072528,1.66531E+7
7348398,1.66531E+7
27263045,1.66531E+7
25402583,1.66531E+7
22388111,1.66531E+7
7437925,1.66531E+7
17434665,1.66531E+7
7562249,1.66531E+7
21307662,1.66531E+7
109883,1.66531E+7
7644599,1.66531E+7
114401,1.66531E+7
24162999,1.66531E+7
27263095,1.66531E+7
16897188,1.66531E+7
21249414,1.66531E+7
17430696,1.66531E+7
7886634,1.66531E+7
14057062,1.66531E+7
24036000,1.66531E+7
2123469,1.66531E+7
27056703,1.66531E+7
4949779,1.66531E+7
4907924,1.66531E+7
1045685,1.66531E+7
21026071,1.66531E+7
21005685,1.66531E+7
13762975,1.66531E+7
27002250,1.66531E+7
20981346,1.66531E+7
25919871,1.66531E+7
18209848,1.66531E+7
2244652,1.66531E+7
8272458,1.66531E+7
20873868,1.66531E+7
25137590,1.66531E+7
8324569,1.66531E+7
15051965,1.66531E+7
13430730,1.66531E+7
20837529,1.66531E+7
17417018,1.66531E+7
21612906,1.66531E+7
20803354,1.66531E+7
2356554,1.66531E+7
4597675,1.66531E+7
27263329,1.66531E+7
20750046,1.66531E+7
2396847,1.66531E+7
1094481,1.66531E+7
20712310,1.66531E+7
18488346,1.66531E+7
13223141,1.66531E+7
20681294,1.66531E+7
18548006,1.66531E+7
1471683,1.66531E+7
1388523,1.66531E+7
20639299,1.66531E+7
13019244,1.66531E+7
15803552,1.66531E+7
15215678,1.66531E+7
18705200,1.66531E+7
2569250,1.66531E+7
2578122,1.66531E+7
15233175,1.66531E+7
24678400,1.66531E+7
24678436,1.66531E+7
1326577,1.66531E+7
9196933,1.66531E+7
18810290,1.66531E+7
4227441,1.66531E+7
9259176,1.66531E+7
2694526,1.66531E+7
23568246,1.66531E+7
27263398,1.66531E+7
20355620,1.66531E+7
20354945,1.66531E+7
525525,1.66531E+7
21837830,1.66531E+7
20286868,1.66531E+7
9650878,1.66531E+7
25662,1.66531E+7
26188115,1.66531E+7
19023994,1.66531E+7
15830044,1.66531E+7
20258481,1.66531E+7
19033531,1.66531E+7
2970253,1.66531E+7
17097361,1.66531E+7
27263130,1.66531E+7
26257133,1.66531E+7
15929798,1.66531E+7
3028924,1.66531E+7
10067187,1.66531E+7
27263151,1.66531E+7
10099733,1.66531E+7
20167369,1.66531E+7
26278417,1.66531E+7
23453808,1.66531E+7
487499,1.66531E+7
23450209,1.66531E+7
20076485,1.66531E+7
17624633,1.66531E+7
15377893,1.66531E+7
3112427,1.66531E+7
470686,1.66531E+7
24916302,1.66531E+7
11421711,1.66531E+7
11345707,1.66531E+7
3157541,1.66531E+7
10455995,1.66531E+7
63405,1.66531E+7
17590102,1.66531E+7
351881,1.66531E+7
26530798,1.66531E+7
27263453,1.66531E+7
379349,1.66531E+7
3271517,1.66531E+7
19737550,1.66531E+7
15911997,1.66531E+7
10889831,1.66531E+7
10886231,1.66531E+7
11439599,1.67864E+7
424846,1.67864E+7
3218306,1.67864E+7
4880988,1.67864E+7
41423,1.67864E+7
2645189,1.67864E+7
20425974,1.69196E+7
4014209,1.69196E+7
10385906,1.69196E+7
16546764,1.69196E+7
3068285,1.69196E+7
23788672,1.69196E+7
25864368,1.69196E+7
21581753,1.69196E+7
24960542,1.70528E+7
3283447,1.70528E+7
5581314,1.70528E+7
437385,1.70528E+7
6653474,1.70528E+7
24960910,1.70528E+7
1847664,1.70528E+7
6922612,1.70528E+7
14934208,1.70528E+7
24379811,1.70528E+7
7547105,1.70528E+7
41172,1.70528E+7
19484758,1.70528E+7
24960380,1.70528E+7
17402726,1.70528E+7
21553267,1.7186E+7
10810544,1.7186E+7
1645712,1.7186E+7
20501065,1.7186E+7
4387067,1.7186E+7
6526129,1.7186E+7
4359078,1.7186E+7
8208052,1.7186E+7
6365956,1.7186E+7
4445540,1.7186E+7
24442092,1.7186E+7
2209751,1.7186E+7
21964157,1.7186E+7
4105892,1.7186E+7
4093967,1.7186E+7
3290706,1.7186E+7
22515755,1.7186E+7
25237520,1.7186E+7
5013816,1.7186E+7
13263750,1.7186E+7
7900944,1.7186E+7
24370548,1.7186E+7
22608611,1.7186E+7
24369745,1.7186E+7
778520,1.7186E+7
575551,1.7186E+7
24651782,1.7186E+7
26719721,1.7186E+7
8520295,1.71861E+7
3812931,1.71861E+7
11973518,1.71861E+7
4022990,1.71861E+7
25921225,1.71861E+7
9590125,1.71861E+7
8085920,1.71861E+7
7653150,1.71861E+7
20624559,1.71861E+7
5480795,1.71861E+7
11584043,1.71861E+7
8352275,1.71861E+7
1229005,1.71861E+7
13265498,1.71861E+7
4059549,1.71861E+7
15055277,1.71861E+7
24387696,1.71861E+7
1725853,1.71861E+7
15056192,1.71861E+7
1925206,1.71861E+7
371595,1.71861E+7
1299868,1.71861E+7
15611358,1.71861E+7
12290613,1.71861E+7
26043158,1.71861E+7
4439461,1.71861E+7
14936250,1.71861E+7
15630209,1.71861E+7
6169292,1.71861E+7
17071754,1.71861E+7
20746223,1.73192E+7
18464604,1.73192E+7
555596,1.73192E+7
8411606,1.73192E+7
12154878,1.73192E+7
10528294,1.73192E+7
4252808,1.73192E+7
